machineId,state,scenario,engineHours,fuelLevelLitres,fuelConsumptionRateLph,loadCycles,idleTime,engineRpm,engineTemperature,hydraulicTemperature,vibration,seatbeltStatus,eta_minutes
EXC003,TRANSPORTING,NORMAL,1237.36,152.91,18,487,302.8,1700,86,82,0.57,true,50.08
EXC003,OPERATING,NORMAL,1242.45,81.99,14,698,426.13,1350,80,72,0.64,true,60.69
EXC001,OPERATING,PROXIMITY_HAZARD,1159.53,205.44,14,349,193.67,1200,89,86,0.35,true,43.5
EXC003,IDLE,EXCESSIVE_IDLE,1235.72,175.9,4,419,259.87,550,76,70,0.27,true,50.89
EXC002,TRANSPORTING,NORMAL,1361.17,113.6,18,621,378.8,1600,84,82,0.55,true,53.59
EXC001,TRANSPORTING,NORMAL,1156.17,252.75,18,206,112.93,1600,84,82,0.55,true,28.68
EXC001,LOADING,NORMAL,1165.38,123.44,22,594,343.07,1800,84,76,0.65,true,50.61
EXC003,UNLOADING,NORMAL,1239.42,124.33,16,574,357.6,1450,82,84,0.64,true,58.58
EXC003,UNLOADING,SEATBELT_VIOLATION,1238.87,132.12,16,549,344,1450,82,84,0.47,false,56.86
EXC003,IDLE,NORMAL,1233.11,212.68,4,309,195.87,1000,91,88,0.29,true,38.76
EXC002,TRANSPORTING,NORMAL,1353.52,220.92,18,303,193.27,1600,84,82,0.55,true,34.68
EXC001,IDLE,NORMAL,1153.28,293.54,4,86,48.73,850,76,79,0.21,true,27.88
EXC003,LOADING,NORMAL,1227.81,286.38,22,98,60.87,1650,82,74,0.43,true,24.57
EXC001,LOADING,NORMAL,1156.42,249.23,22,217,117,1500,84,76,0.65,true,28.26
EXC003,TRANSPORTING,NORMAL,1225.77,314.96,18,19,9.4,1600,84,82,0.55,true,24.05
EXC002,TRANSPORTING,NORMAL,1352.11,240.61,18,245,152.93,1600,84,82,0.96,true,38.37
EXC003,IDLE,ABNORMAL_FUEL_CONSUMPTION,1231.15,239.59,6.4,233,143.33,400,80,78,0.39,true,44.08
EXC003,TRANSPORTING,NORMAL,1226.11,310.36,18,31,19,1600,84,82,0.55,true,20.56
EXC001,LOADING,NORMAL,1156.11,253.59,22,204,111.8,1850,86,78,0.59,true,30.56
EXC001,LOADING,NORMAL,1157.67,231.52,22,273,149.27,1350,82,74,1.04,true,34.62
EXC001,IDLE,NORMAL,1161.69,174.53,4,440,242.2,300,78,76,0.19,true,42.44
EXC002,OPERATING,NORMAL,1353.69,218.73,14,309,198.67,1300,80,72,0.35,true,30.61
EXC002,LOADING,NORMAL,1347.56,303.79,22,56,35.47,1800,84,76,0.51,true,22.35
EXC003,UNLOADING,NORMAL,1233.67,204.77,16,333,208.53,1300,82,85,0.45,true,39.19
EXC002,IDLE,NORMAL,1359.07,143.07,4,529,327.33,1000,78,81,0.29,true,49.98
EXC002,TRANSPORTING,NORMAL,1358.38,152.76,18,501,309.67,1700,91,88,0.8,true,46.42
EXC003,TRANSPORTING,NORMAL,1235.06,185.11,18,392,244,1600,84,82,0.55,true,40.79
EXC002,TRANSPORTING,NORMAL,1352.25,238.66,18,252,157.47,1600,84,82,0.55,true,36.81
EXC003,UNLOADING,NORMAL,1225.49,318.69,16,9,1.8,1450,82,84,0.47,true,19.43
EXC001,STARTING,NORMAL,1157.7,231.22,8,274,150.2,600,74,68,0.48,true,35.67
EXC002,STARTING,NORMAL,1350.6,261.76,8,180,117.67,850,74,74,0.25,true,30.01
EXC001,IDLE,NORMAL,1160.89,185.69,4,408,220.2,700,74,77,0.15,true,43.06
EXC001,LOADING,NORMAL,1152.23,308.62,22,40,24.47,1850,88,80,0.65,true,19.68
EXC003,IDLE,SEATBELT_VIOLATION,1236.29,167.99,4,441,274.47,1150,80,83,0.72,false,49
EXC001,UNLOADING,NORMAL,1156.25,251.66,16,209,113.73,1300,87,85,0.96,true,29.15
EXC002,TRANSPORTING,HIGH_VIBRATION,1347.92,298.84,18,71,45.47,1600,84,82,1.12,true,35.31
EXC001,OPERATING,NORMAL,1157.92,228.23,14,283,156.87,1200,78,72,0.35,true,33.52
EXC003,TRANSPORTING,NORMAL,1229.8,258.39,18,179,109,1700,86,88,1.04,true,33.31
EXC001,TRANSPORTING,NORMAL,1168.59,78.54,18,726,421.6,1600,84,82,0.55,true,57.85
EXC002,OPERATING,NORMAL,1347.47,305.11,14,51,33.87,1350,81,78,0.72,true,23.09
EXC003,STARTING,NORMAL,1231.51,234.75,8,246,153.6,850,74,75,0.23,true,34.53
EXC002,IDLE,NORMAL,1363.12,86.22,4,699,427.2,1000,83,81,0.56,true,60.89
EXC003,STARTING,NORMAL,1227.94,284.53,8,104,64.13,850,91,88,0.72,true,29.9
EXC003,IDLE,EXCESSIVE_IDLE,1239.95,116.89,4,595,367.93,550,80,72,0.35,true,58.83
EXC002,UNLOADING,HIGH_VIBRATION,1353.4,222.66,16,298,189.33,1450,89,86,1.12,true,46.39
EXC001,IDLE,SEATBELT_VIOLATION,1155.31,264.74,4,172,94.6,1150,80,83,0.88,false,35.63
EXC001,UNLOADING,NORMAL,1152.13,310.04,16,35,21.8,1300,82,85,0.45,true,19.06
EXC002,TRANSPORTING,HIGH_VIBRATION,1363.12,86.32,18,699,427.07,1600,84,82,1.12,true,68.16
EXC002,TRANSPORTING,NORMAL,1349.49,277.16,18,136,88.13,1600,84,84,0.55,true,28
EXC003,OPERATING,NORMAL,1243.67,65.07,14,749,459.67,1050,76,72,0.48,true,62.05
EXC001,IDLE,NORMAL,1156.06,254.39,4,201,110.87,1150,85,83,0.37,true,32.1
EXC003,OPERATING,HIGH_VIBRATION,1230.78,244.82,14,217,134.4,1300,80,72,1.12,true,37.29
EXC003,STARTING,OVERHEATING,1236.48,165.43,8,449,279.6,850,93,90,0.23,true,57.11
EXC003,LOADING,NORMAL,1227.26,294.23,22,74,46.6,1600,82,74,0.43,true,21.8
EXC001,IDLE,NORMAL,1165.03,128.3,4,578,333.73,1000,81,81,1.04,true,59.08
EXC003,LOADING,NORMAL,1230.13,253.89,22,192,117,1500,84,76,0.88,true,27.11
EXC003,STARTING,NORMAL,1232.88,215.88,8,299,190.07,550,74,68,0.8,true,40.31
EXC003,STARTING,NORMAL,1236.01,171.98,8,430,267.33,900,83,80,0.25,true,45.08
EXC001,OPERATING,NORMAL,1167.1,99.55,14,664,386.07,1200,80,72,0.64,true,54.45
EXC002,STARTING,NORMAL,1352.5,235.22,8,261,162.2,850,74,75,0.25,true,34.02
EXC001,IDLE,NORMAL,1158.52,219.75,4,307,171.27,1000,91,88,0.29,true,41.19
EXC001,TRANSPORTING,NORMAL,1157.47,234.27,18,266,143.47,1700,86,82,0.57,true,36.01
EXC002,TRANSPORTING,NORMAL,1347.23,308.38,18,42,25.4,1600,84,82,0.55,true,19.42
EXC001,OPERATING,NORMAL,1159.94,199.58,14,368,204.07,850,78,70,0.33,true,38.43
EXC001,TRANSPORTING,NORMAL,1166.1,113.42,18,623,360.13,1600,84,86,0.55,true,54.41
EXC003,IDLE,NORMAL,1230.82,244.19,4,219,134.73,1150,80,83,0.37,true,36.9
EXC003,IDLE,NORMAL,1238.04,143.77,4,515,323.8,400,74,68,0.17,true,51.08
EXC001,STARTING,NORMAL,1159.94,199.59,8,368,204.07,700,76,68,0.25,true,40.8
EXC003,IDLE,HIGH_VIBRATION,1233.02,213.93,4,305,194,400,77,74,1.12,true,51.32
EXC001,TRANSPORTING,NORMAL,1165.54,121.19,18,600,345.33,1600,89,86,0.55,true,51.45
EXC003,IDLE,NORMAL,1236.08,170.85,4,433,268.8,1150,80,83,0.4,true,50.41
EXC001,TRANSPORTING,OVERHEATING,1165.75,118.21,18,609,350.47,1600,93,90,0.96,true,61.19
EXC001,IDLE,NORMAL,1154.95,269.79,4,157,85.47,700,91,88,0.15,true,34.89
EXC003,STARTING,HIGH_VIBRATION,1225.8,314.68,8,19,12.67,600,74,68,1.12,true,28.87
EXC002,STARTING,NORMAL,1351.93,243.17,8,238,150.13,900,74,73,1.04,true,35.83
EXC001,TRANSPORTING,NORMAL,1151.83,314.2,18,23,14,1600,84,82,0.55,true,20.19
EXC002,IDLE,NORMAL,1356.01,185.94,4,406,251.47,850,76,79,0.21,true,47.38
EXC001,STARTING,NORMAL,1157.67,231.62,8,273,149.27,450,83,80,0.23,true,37.68
EXC001,UNLOADING,NORMAL,1158.64,218.05,16,312,172.87,1450,82,84,0.47,true,37.01
EXC003,IDLE,NORMAL,1231.23,238.42,4,236,145,1000,78,81,0.29,true,36.38
EXC002,TRANSPORTING,NORMAL,1362.67,92.5,18,682,415.47,1600,84,82,0.55,true,59.78
EXC001,LOADING,NORMAL,1168.21,83.98,22,711,413.13,1650,86,78,0.59,true,61.8
EXC001,TRANSPORTING,NORMAL,1160.01,198.61,18,371,204.6,1600,87,84,0.55,true,38.91
EXC002,OPERATING,ABNORMAL_FUEL_CONSUMPTION,1347.81,300.35,22.4,67,42.2,1450,80,72,0.35,true,29.22
EXC003,TRANSPORTING,NORMAL,1236.49,165.15,18,450,279.6,1600,84,82,0.55,true,44.42
EXC001,TRANSPORTING,NORMAL,1167.18,98.35,18,668,386.87,1600,84,82,0.55,true,55.53
EXC003,TRANSPORTING,ABNORMAL_FUEL_CONSUMPTION,1227.88,285.39,28.8,102,62.6,1700,86,88,0.57,true,36.26
EXC002,LOADING,NORMAL,1363.06,87.15,22,697,425.87,1500,84,76,0.51,true,55.54
EXC001,IDLE,ABNORMAL_FUEL_CONSUMPTION,1155.98,255.58,6.4,197,109.73,700,74,77,0.15,true,37.64
EXC002,STARTING,NORMAL,1357.34,167.06,8,462,283.73,450,74,75,1.04,true,45.74
EXC002,OPERATING,NORMAL,1348.56,290.01,14,97,63.07,1300,80,72,0.35,true,21.7
EXC002,IDLE,NORMAL,1352.86,230.21,4,276,175.73,1150,80,83,0.37,true,41.21
EXC001,TRANSPORTING,NORMAL,1154.1,281.67,18,122,66.13,1600,84,82,0.55,true,25
EXC002,TRANSPORTING,NORMAL,1361.97,102.01,18,654,394.93,1600,91,88,0.55,true,60.33
EXC001,LOADING,NORMAL,1163.57,148.56,22,518,294.33,1750,84,76,0.51,true,46.33
EXC002,TRANSPORTING,NORMAL,1354.66,205.08,18,350,221.47,1650,89,88,0.57,true,37.82
EXC002,IDLE,NORMAL,1361.72,105.67,4,644,389.27,700,74,77,0.15,true,59.33
EXC003,STARTING,NORMAL,1230.36,250.66,8,200,123.93,450,72,67,0.23,true,35.7
EXC002,TRANSPORTING,NORMAL,1347.38,306.39,18,47,32.07,1600,87,84,0.55,true,23
EXC002,TRANSPORTING,NORMAL,1348.39,292.24,18,91,57.6,1600,84,82,0.55,true,25.65
EXC001,TRANSPORTING,NORMAL,1169.46,66.09,18,763,436.2,1600,84,82,0.55,true,61.16
EXC002,OPERATING,NORMAL,1358.94,144.96,14,524,324.8,1200,80,72,0.35,true,50.43
EXC001,LOADING,PROXIMITY_HAZARD,1161.14,182.06,22,418,226.47,1600,82,74,0.48,true,42.4
EXC003,TRANSPORTING,NORMAL,1227.31,293.57,18,76,48.6,1600,85,86,0.55,true,26.42
EXC001,UNLOADING,NORMAL,1169.46,66.05,16,763,436.2,1450,82,84,0.47,true,64.57
EXC001,IDLE,NORMAL,1157.77,230.26,4,277,153.6,400,84,86,0.49,true,38.43
EXC002,IDLE,NORMAL,1349.64,275.12,4,141,92.4,300,81,78,0.19,true,29.29
EXC001,STARTING,ABNORMAL_FUEL_CONSUMPTION,1159.79,201.78,12.8,360,200.07,700,80,78,0.88,true,45.94
EXC003,IDLE,NORMAL,1238.82,132.79,4,547,343.73,700,74,77,0.15,true,54.76
EXC002,STARTING,SEATBELT_VIOLATION,1361.9,103.07,8,651,393,850,89,86,0.25,false,61.46
EXC001,IDLE,NORMAL,1166.65,105.68,4,647,373.93,700,74,77,0.15,true,56.13
EXC001,LOADING,NORMAL,1157.08,239.84,22,248,131.87,1850,88,80,0.65,true,31.7
EXC001,UNLOADING,NORMAL,1162.35,165.42,16,467,262,1450,82,84,0.47,true,44.76
EXC001,IDLE,EXCESSIVE_IDLE,1159.05,212.4,4,329,183.67,550,89,86,0.37,true,48.16
EXC002,STARTING,NORMAL,1348.78,287.12,8,104,70.53,600,79,76,0.64,true,29.78
EXC003,STARTING,OVERHEATING,1233.48,207.53,8,325,203,900,93,90,0.96,true,46.59
EXC001,UNLOADING,NORMAL,1165.45,122.53,16,596,344.27,1450,82,84,0.56,true,53.25
EXC003,IDLE,EXCESSIVE_IDLE,1239.89,117.77,4,592,366.27,550,78,70,0.27,true,58.68
EXC003,STARTING,SEATBELT_VIOLATION,1239.18,127.69,8,563,353.13,850,74,75,0.56,false,57.49
EXC001,IDLE,NORMAL,1152.44,305.69,4,48,29,850,76,79,1.04,true,29.1
EXC001,LOADING,NORMAL,1163.86,144.58,22,530,302.73,1500,89,90,0.51,true,49.51
EXC002,LOADING,NORMAL,1354.56,206.49,22,346,219,1850,91,90,0.64,true,38.68
EXC002,LOADING,NORMAL,1357.09,170.51,22,452,277.13,1650,86,78,0.59,true,41.78
EXC001,LOADING,NORMAL,1156.37,249.89,22,215,116.13,1800,88,90,0.96,true,34.97
EXC001,STARTING,NORMAL,1161.45,177.7,8,431,233.87,850,74,75,0.96,true,44.54
EXC003,LOADING,ABNORMAL_FUEL_CONSUMPTION,1237.77,147.27,35.2,504,314.8,1850,86,78,0.65,true,60.19
EXC001,STARTING,NORMAL,1155.61,260.73,8,183,102.87,600,74,68,0.25,true,29.77
EXC001,TRANSPORTING,NORMAL,1165.19,126.04,18,586,338.53,1600,84,82,0.55,true,51.74
EXC001,IDLE,PROXIMITY_HAZARD,1156.49,248.13,4,221,119.2,400,87,84,0.31,true,39.42
EXC003,OPERATING,ABNORMAL_FUEL_CONSUMPTION,1229.28,266.05,22.4,155,99.47,900,79,72,0.35,true,38
EXC001,LOADING,SEATBELT_VIOLATION,1155.06,268.22,22,163,88.67,1500,84,76,0.51,false,29.01
EXC002,LOADING,NORMAL,1359.89,131.58,22,564,345.87,1650,82,74,0.43,true,50.1
EXC002,LOADING,NORMAL,1347.31,307.19,22,45,28.93,1850,88,80,1.04,true,23.05
EXC003,STARTING,NORMAL,1228.85,272.03,8,138,89.53,450,74,68,0.25,true,29.77
EXC003,UNLOADING,NORMAL,1230.95,242.27,16,225,136.93,1300,82,85,0.48,true,30.57
EXC001,TRANSPORTING,NORMAL,1162.87,158.06,18,491,274.67,1600,84,82,0.55,true,44.62
EXC002,UNLOADING,NORMAL,1354.11,212.75,16,326,207.4,1450,82,84,0.64,true,41.03
EXC001,OPERATING,NORMAL,1157.12,239.19,14,250,133.47,1450,83,80,0.35,true,35.29
EXC002,IDLE,EXCESSIVE_IDLE,1349.67,274.73,4,142,94.07,550,80,83,0.37,true,39.98
EXC001,TRANSPORTING,NORMAL,1169.63,63.62,18,771,439.67,1700,86,82,0.57,true,62.34
EXC001,STARTING,PROXIMITY_HAZARD,1156.94,241.73,8,241,128.87,700,76,78,0.96,true,39.64
EXC001,STARTING,NORMAL,1154.9,270.48,8,155,84.93,900,74,73,0.25,true,26.83
EXC002,IDLE,NORMAL,1352.07,241.26,4,243,152.53,1000,78,81,0.88,true,39.82
EXC002,IDLE,NORMAL,1358.46,151.62,4,504,311.07,850,87,84,0.48,true,54.1
EXC003,UNLOADING,NORMAL,1236.03,171.67,16,431,267.33,1300,82,85,0.45,true,44.46
EXC002,OPERATING,NORMAL,1354.87,202.14,14,357,225.2,1300,80,72,0.35,true,41.8
EXC002,OPERATING,OVERHEATING,1354.99,200.41,14,362,229,1300,93,90,0.35,true,48.16
EXC002,IDLE,NORMAL,1361.28,111.93,4,626,381.2,850,76,79,0.21,true,56.43
EXC001,OPERATING,NORMAL,1167,100.94,14,660,384.2,1300,80,72,0.35,true,55.2
EXC001,IDLE,NORMAL,1166.41,109.2,4,636,370.27,850,76,79,0.64,true,56.8
EXC001,LOADING,NORMAL,1152.73,301.36,22,62,33.4,1750,84,76,0.65,true,18.24
EXC003,OPERATING,NORMAL,1242.61,79.83,14,704,430.87,900,78,72,0.35,true,57.4
EXC002,UNLOADING,NORMAL,1360.99,115.91,16,613,373.67,1300,82,85,0.45,true,58.22
EXC003,STARTING,NORMAL,1230.28,251.73,8,197,121.47,850,74,68,0.25,true,34.42
EXC001,TRANSPORTING,NORMAL,1157.38,235.57,18,261,140.8,1600,84,82,0.55,true,34.13
EXC001,TRANSPORTING,NORMAL,1166.75,104.31,18,651,376.73,1650,86,82,0.72,true,55.1
EXC001,IDLE,NORMAL,1157.87,229.01,4,281,156.13,1150,80,83,0.37,true,37.89
EXC001,IDLE,SEATBELT_VIOLATION,1167.45,94.44,4,679,392.53,400,89,86,0.31,false,62.57
EXC003,OPERATING,NORMAL,1238.59,136.21,14,537,339.93,1050,76,72,1.04,true,52.99
EXC002,LOADING,NORMAL,1346.63,316.48,22,18,6.27,1600,84,76,0.56,true,18.72
EXC003,LOADING,NORMAL,1227.91,285.06,22,102,63.4,1450,82,74,0.72,true,25.87
EXC002,OPERATING,NORMAL,1352.73,231.89,14,271,168.33,1350,80,72,0.35,true,35.62
EXC002,STARTING,PROXIMITY_HAZARD,1359.67,134.62,8,556,341.73,900,74,73,0.32,true,56.51
EXC002,TRANSPORTING,NORMAL,1346.47,318.59,18,11,2.33,1600,84,82,0.64,true,17.84
EXC003,LOADING,NORMAL,1232.01,227.92,22,264,166.47,1600,82,74,0.43,true,31.05
EXC001,IDLE,ABNORMAL_FUEL_CONSUMPTION,1155.46,262.75,6.4,178,98.27,1000,78,81,0.29,true,40.04
EXC001,LOADING,NORMAL,1161.73,173.98,22,442,242.47,1850,88,80,0.65,true,38.36
EXC001,IDLE,NORMAL,1159.72,202.78,4,357,198.87,1150,87,84,0.64,true,42.57
EXC001,OPERATING,NORMAL,1153.2,294.73,14,82,46.2,1050,80,72,0.35,true,23.35
EXC002,LOADING,NORMAL,1347.71,301.72,22,63,39.2,1850,88,84,0.65,true,18.35
EXC001,LOADING,NORMAL,1168.77,75.97,22,733,424.13,1650,82,74,0.43,true,56.86
EXC003,OPERATING,NORMAL,1233.92,201.27,14,343,213.87,1200,78,72,0.35,true,38.68
EXC002,OPERATING,NORMAL,1356.06,185.17,14,408,252.07,1200,78,72,0.35,true,40.4
EXC003,LOADING,NORMAL,1238.39,138.64,22,531,332.67,1800,88,80,0.65,true,47.36
EXC001,LOADING,NORMAL,1169.02,72.38,22,744,428.4,1850,88,80,0.65,true,56.9
EXC001,STARTING,NORMAL,1164.31,138.25,8,547,313.8,850,81,78,0.23,true,50.84
EXC003,LOADING,NORMAL,1229.7,259.87,22,175,107.13,1850,91,90,0.59,true,24.67
EXC001,IDLE,NORMAL,1153.57,289.32,4,98,54.8,850,76,79,0.21,true,27.96
EXC003,TRANSPORTING,NORMAL,1239.34,125.39,18,571,355.87,1600,84,82,0.88,true,51.76
EXC003,OPERATING,SEATBELT_VIOLATION,1241.01,101.92,14,640,390.73,1200,78,72,0.8,false,60.9
EXC002,IDLE,EXCESSIVE_IDLE,1362.38,96.58,4,670,408.47,550,82,80,0.47,true,63.04
EXC001,TRANSPORTING,NORMAL,1157.5,233.87,18,267,144.53,1600,84,84,0.55,true,32.8
EXC003,LOADING,NORMAL,1241.47,95.61,22,658,403.53,1350,88,86,0.43,true,55.91
EXC003,LOADING,NORMAL,1228.62,275.15,22,130,82.33,1850,88,90,0.65,true,25.76
EXC001,LOADING,NORMAL,1157.02,240.66,22,245,130.53,1800,88,90,0.65,true,32.87
EXC001,OPERATING,NORMAL,1166.72,104.8,14,649,376.07,750,80,78,0.33,true,54.72
EXC002,UNLOADING,NORMAL,1358.95,144.71,16,525,324.8,1300,82,85,0.45,true,48.76
EXC001,TRANSPORTING,NORMAL,1167.43,94.82,18,678,391.73,1600,84,82,0.55,true,57.98
EXC003,OPERATING,NORMAL,1240.01,116.06,14,597,369.27,1500,80,72,0.35,true,49.22
EXC001,IDLE,HIGH_VIBRATION,1159.72,202.77,4,357,198.93,1000,85,82,1.12,true,48.98
EXC001,OPERATING,SEATBELT_VIOLATION,1155.45,263.02,14,177,98.13,1350,80,72,0.35,false,28.76
EXC003,TRANSPORTING,NORMAL,1226.07,310.79,18,30,18.07,1600,84,82,0.55,true,21.96
EXC001,OPERATING,NORMAL,1164.39,136.99,14,551,315.53,750,76,72,0.96,true,51.58
EXC001,IDLE,NORMAL,1156.67,245.66,4,228,123.67,400,76,79,0.21,true,35.23
EXC003,UNLOADING,NORMAL,1238.11,142.79,16,518,325.8,1450,82,84,0.47,true,48.64
EXC001,IDLE,NORMAL,1159.91,199.97,4,366,202.87,850,76,79,0.24,true,42.34
EXC002,LOADING,NORMAL,1352.16,239.88,22,248,154.33,1800,84,76,0.51,true,32.84
EXC003,UNLOADING,NORMAL,1239.14,128.19,16,562,351.47,1300,82,85,0.45,true,51.46
EXC003,OPERATING,NORMAL,1236.83,160.44,14,465,287.47,1050,76,72,0.33,true,44.21
EXC001,OPERATING,SEATBELT_VIOLATION,1154.13,281.21,14,123,66.87,1150,87,84,0.35,false,30.75
EXC002,LOADING,NORMAL,1349.8,272.98,22,147,96.87,1850,88,80,0.72,true,27.73
EXC002,TRANSPORTING,NORMAL,1363.64,78.73,18,722,437.6,1700,86,82,0.57,true,59.43
EXC001,IDLE,NORMAL,1164.75,132.15,4,565,326.47,400,70,70,0.48,true,53.6
EXC001,IDLE,NORMAL,1168.83,75.07,4,736,425.27,850,76,79,0.21,true,66.02
EXC003,IDLE,EXCESSIVE_IDLE,1227.95,284.43,4,104,64.6,550,81,78,0.64,true,35.08
EXC001,LOADING,NORMAL,1159.85,200.92,22,363,201.33,1450,82,74,0.48,true,38.33
EXC001,LOADING,ABNORMAL_FUEL_CONSUMPTION,1159.51,205.66,35.2,349,193.4,1850,88,90,0.65,true,48.77
EXC002,LOADING,NORMAL,1352.76,231.44,22,273,171.47,1850,88,80,0.65,true,33.6
EXC002,IDLE,NORMAL,1362.38,96.56,4,670,408.67,300,76,74,1.04,true,60.23
EXC003,LOADING,NORMAL,1235.83,174.46,22,423,263.2,1350,82,74,0.43,true,37.69
EXC001,OPERATING,NORMAL,1168.82,75.33,14,735,425.07,1200,80,72,0.35,true,55.81
EXC001,STARTING,SEATBELT_VIOLATION,1162.71,160.49,8,483,271.93,900,83,80,0.25,false,52.34
EXC003,UNLOADING,NORMAL,1242.23,85.03,16,689,420,1300,89,86,0.45,true,57
EXC002,LOADING,NORMAL,1357.02,171.59,22,449,275.4,1600,84,76,0.51,true,40.15
EXC002,IDLE,EXCESSIVE_IDLE,1360.58,121.82,4,595,365.13,550,78,70,0.27,true,66.44
EXC001,UNLOADING,NORMAL,1158.75,216.59,16,316,175.27,1450,82,84,1.04,true,37.39
EXC003,UNLOADING,NORMAL,1235.76,175.27,16,421,261.53,1450,82,84,0.47,true,45.96
EXC001,LOADING,SEATBELT_VIOLATION,1168.51,79.7,22,723,420.8,1850,86,78,0.59,false,60.07
EXC002,OPERATING,NORMAL,1352.45,235.89,14,259,161.67,1200,78,72,0.35,true,35.79
EXC003,TRANSPORTING,NORMAL,1227.68,288.2,18,93,58.6,1700,86,82,0.57,true,25.11
EXC002,IDLE,NORMAL,1348.7,288.11,4,102,68.13,700,74,77,0.15,true,29.66
EXC003,IDLE,EXCESSIVE_IDLE,1243.43,68.38,4,739,455.87,550,72,66,0.17,true,72.12
EXC003,OPERATING,PROXIMITY_HAZARD,1239.09,128.97,14,559,350.73,1000,78,73,1.04,true,57.78
EXC002,IDLE,NORMAL,1349.35,279,4,130,85.07,1000,87,84,0.29,true,32.63
EXC002,UNLOADING,NORMAL,1358.02,157.64,16,487,299.8,1300,85,85,0.45,true,46.99
EXC002,OPERATING,NORMAL,1357.38,166.57,14,463,284.93,1300,80,72,0.35,true,46.92
EXC003,OPERATING,NORMAL,1242.81,76.96,14,713,435.47,1300,80,72,0.35,true,59.46
EXC001,OPERATING,NORMAL,1159.19,210.43,14,335,187.67,1500,87,84,0.35,true,34.17
EXC001,IDLE,NORMAL,1163.92,143.74,4,532,304.33,300,74,72,0.15,true,52.7
EXC003,LOADING,OVERHEATING,1228.8,272.72,22,137,88,1750,93,90,0.59,true,36.22
EXC003,OPERATING,NORMAL,1240.6,107.68,14,622,380.73,1350,80,72,0.48,true,55.24
EXC001,TRANSPORTING,ABNORMAL_FUEL_CONSUMPTION,1157.86,229.1,28.8,281,156.07,1600,84,84,0.55,true,39.85
EXC001,OPERATING,NORMAL,1159.92,199.9,14,366,202.93,1350,80,72,0.35,true,36.17
EXC003,IDLE,NORMAL,1238.16,142.09,4,520,328.13,300,74,68,0.15,true,52.6
EXC002,TRANSPORTING,HIGH_VIBRATION,1358.36,153.08,18,500,309.4,1600,85,84,1.12,true,57.12
EXC002,IDLE,NORMAL,1360.55,122.31,4,594,363.53,1000,78,81,0.29,true,57.49
EXC003,STARTING,HIGH_VIBRATION,1234.96,186.61,8,386,240.93,600,75,72,1.12,true,51.09
EXC001,IDLE,NORMAL,1155.93,256.29,4,195,109.13,300,70,67,0.48,true,36.69
EXC003,LOADING,SEATBELT_VIOLATION,1235.4,180.3,22,405,251.2,1600,82,74,0.43,false,43.49
EXC003,IDLE,NORMAL,1229.22,266.83,4,153,98.53,700,74,77,0.16,true,31.19
EXC002,TRANSPORTING,PROXIMITY_HAZARD,1347.42,305.85,18,49,32.8,1600,84,82,1.04,true,25.91
EXC002,OPERATING,NORMAL,1350.71,260.48,14,183,123.33,750,76,70,0.33,true,30.42
EXC001,IDLE,OVERHEATING,1157.9,228.64,4,282,156.6,700,93,90,0.15,true,48.21
EXC002,UNLOADING,NORMAL,1350.21,267.27,16,163,106.73,1450,82,84,0.47,true,33.08
EXC002,OPERATING,NORMAL,1346.49,318.47,14,11,2.6,1050,79,72,0.33,true,19.51
EXC003,OPERATING,NORMAL,1232.36,223.02,14,279,176.07,1450,87,84,0.48,true,34.02
EXC001,OPERATING,NORMAL,1169.69,62.96,14,772,442.8,900,80,72,0.8,true,60.22
EXC001,TRANSPORTING,NORMAL,1169.85,60.68,18,779,445.93,1700,86,82,0.57,true,61.93
EXC001,TRANSPORTING,NORMAL,1160.49,191.62,18,391,212.67,1600,87,84,0.55,true,41.07
EXC001,IDLE,NORMAL,1158.67,217.66,4,313,173.27,1000,79,81,0.29,true,41.42
EXC002,IDLE,NORMAL,1354.61,205.7,4,348,219.93,850,76,79,0.21,true,43.86
EXC001,TRANSPORTING,NORMAL,1154.43,277.08,18,135,74.47,1600,84,82,0.55,true,25.04
EXC001,LOADING,NORMAL,1164.45,136.33,22,553,317.53,1600,82,74,0.43,true,49.55
EXC001,TRANSPORTING,SEATBELT_VIOLATION,1168.1,85.41,18,707,409.67,1600,84,82,0.55,false,64.59
EXC003,IDLE,NORMAL,1228.61,275.39,4,129,81.8,700,85,82,0.15,true,27.72
EXC001,TRANSPORTING,NORMAL,1163.43,150.33,18,513,290.33,1600,84,82,0.55,true,44.31
EXC002,STARTING,NORMAL,1358.48,151.53,8,504,313.07,450,75,72,0.96,true,49.29
EXC001,STARTING,NORMAL,1162.75,159.91,8,485,273.13,550,78,76,0.31,true,47.38
EXC003,IDLE,NORMAL,1229.43,263.8,4,163,102.87,400,83,80,0.35,true,30.38
EXC003,LOADING,PROXIMITY_HAZARD,1230.52,248.37,22,207,127.73,1800,85,82,0.88,true,34.92
EXC003,STARTING,NORMAL,1230.93,242.58,8,224,136.93,900,74,73,0.25,true,34.78
EXC002,OPERATING,NORMAL,1363.3,83.65,14,707,431.13,1200,80,72,0.35,true,56.67
EXC003,TRANSPORTING,NORMAL,1235.48,179.18,18,409,252.6,1600,89,86,0.55,true,42.53
EXC001,IDLE,ABNORMAL_FUEL_CONSUMPTION,1167.38,95.48,6.4,676,390.73,1000,78,81,0.29,true,64.85
